Date Time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
27-07-2021 15:00,301.91,85.91,963.25,2.71,227.39,0.025115,0,0,0
27-07-2021 16:00,301.39,86.41,963.75,3.15,228.44,0.033538,0,0,0
27-07-2021 17:00,300.92,87.25,963.83,3.4,232.26,0.034602,0,0,0
27-07-2021 18:00,300.55,88.03,963.54,3.71,236.59,0.04236,0,0,0
27-07-2021 19:00,300.21,89.55,963.46,3.57,235.76,0.07782,0,0,0
27-07-2021 20:00,300.02,90.72,963.51,3.43,228.94,0.066981,0,0,0
27-07-2021 21:00,299.84,91.45,963.15,3.93,231.27,0.064073,0,0,0
27-07-2021 22:00,299.65,92.8,963.05,3.47,232.07,0.099246,0,0,0
27-07-2021 23:00,299.49,94.17,963.26,2.42,223.7,0.153784,0,0,0
28-07-2021 00:00,299.44,94.58,963.59,2.08,214.35,0.147853,0,0,0
28-07-2021 01:00,299.63,93.93,964.06,2.2,209.92,0.131303,0,0,25.6531
28-07-2021 02:00,300.33,91.34,964.44,2.67,198.87,0.16741,0,0,136.5148
28-07-2021 03:00,301.56,86.24,964.75,2.89,192.21,0.168418,0,0,297.9612
28-07-2021 04:00,302.99,79.35,965.25,2.69,189.88,0.163928,0,0,443.6778
28-07-2021 05:00,304.24,73.74,965.73,2.2,189.76,0.163402,0,0,565.1627
28-07-2021 06:00,305.12,70.56,965.81,2.05,184.92,0.197049,0,0,685.4735
28-07-2021 07:00,305.67,68.82,965.49,2.21,177.3,0.254303,0,0,762.1378
28-07-2021 08:00,305.87,68.32,965.02,2.54,170.4,0.351882,0,0,733.8072
28-07-2021 09:00,305.94,68.24,964.48,2.92,165.27,0.416538,0,0,689.0477
28-07-2021 10:00,305.58,69.7,964.16,3.68,156.53,0.340146,0,0,553.3065
28-07-2021 11:00,304.82,72.81,963.94,4.55,149.74,0.335729,0,0,419.1173
28-07-2021 12:00,303.9,76.47,964.21,4.91,144.93,0.253371,0,0,281.4747
28-07-2021 13:00,302.76,82.08,965.01,4.6,137.97,0.2006,0,0,128.3015
28-07-2021 14:00,301.46,87.99,965.85,4.01,133.71,0.153096,0,0,16.914
28-07-2021 15:00,300.64,90.89,966.77,3.58,127.68,0.104663,0,0,0
28-07-2021 16:00,300.18,92.24,967.39,3.02,123.14,0.063116,0,0,0
28-07-2021 17:00,299.81,93.05,967.12,2.33,130.24,0.031601,0,0,0
28-07-2021 18:00,299.55,93.43,966.76,1.77,140.86,0.023946,0,0,0
28-07-2021 19:00,299.3,94.34,966.47,1.32,149.49,0.037562,0,0,0
28-07-2021 20:00,299.13,94.71,966.41,0.91,150.97,0.101674,0,0,0
28-07-2021 21:00,299.09,94.24,966.26,0.52,131.51,0.212515,0,0,0
28-07-2021 22:00,299.01,94.29,966.08,0.48,83.93,0.237131,0,0,0
28-07-2021 23:00,298.9,94.48,966.07,0.66,72.44,0.2567,0,0,0
29-07-2021 00:00,298.79,94.4,966.23,0.82,72.52,0.245313,0,0,0
29-07-2021 01:00,299,93.32,966.58,1.08,78.15,0.189916,0,0,31.5455
29-07-2021 02:00,300.17,88,966.97,1.04,78.62,0.178793,0,0,174.4639
29-07-2021 03:00,302.08,79.97,967.31,0.36,333.81,0.206061,0,0,364.8185
29-07-2021 04:00,303.4,74.22,967.5,0.74,305,0.26199,0,0,540.5304
29-07-2021 05:00,304.39,70.4,967.5,0.75,297.06,0.326885,0,0,674.855
29-07-2021 06:00,305.26,67.29,967.29,0.55,284.87,0.431586,0,0,784.7
29-07-2021 07:00,305.98,64.66,966.68,0.28,256.7,0.459587,0,0,825.8959
29-07-2021 08:00,306.47,62.7,965.95,0.29,180.36,0.477923,0,0,798.1448
29-07-2021 09:00,306.61,62.14,965.2,0.62,157.8,0.394847,0,0,697.1429
29-07-2021 10:00,306.43,63.17,964.8,0.95,153.95,0.339467,0,0,599.4855
29-07-2021 11:00,305.89,65.58,964.69,1.29,155.32,0.274376,0,0,440.404
29-07-2021 12:00,305.16,69.87,964.78,1.49,157.12,0.25463,0,0,276.386
29-07-2021 13:00,304.37,73.94,965,1.56,158.96,0.320023,0,0,121.682
29-07-2021 14:00,303.01,80.09,965.51,1.58,157.03,0.293915,0,0,14.2386
29-07-2021 15:00,302.02,87.72,966.24,1.42,154.76,0.304864,0,0,0
29-07-2021 16:00,301.53,89.5,966.96,1.45,154.42,0.316593,0,0,0
29-07-2021 17:00,301.15,90.71,967.39,1.45,154.41,0.383804,0,0,0
29-07-2021 18:00,300.82,91.78,967.57,1.4,153.83,0.456561,0,0,0
29-07-2021 19:00,300.63,92.38,967.6,1.2,152.83,0.485387,0,0,0
29-07-2021 20:00,300.57,92.13,967.35,0.79,154.63,0.516712,0,0,0
29-07-2021 21:00,300.57,90.6,967.02,0.14,172.15,0.536761,0,0,0
29-07-2021 22:00,300.33,91.68,966.83,0.51,340.42,0.561203,0,0,0
29-07-2021 23:00,300.05,93.19,966.95,0.73,359.03,0.710694,0,0,0
30-07-2021 00:00,299.87,93.7,967.14,0.92,13.95,0.881555,0,0,0
30-07-2021 01:00,299.99,93.33,967.57,1.17,27.73,0.918575,0,0,22.1734
30-07-2021 02:00,301.12,87.59,968.2,1.64,35.35,0.841642,0,0,131.401
30-07-2021 03:00,302.76,78.22,968.72,1.84,53.53,0.772091,0,0,292.8995
30-07-2021 04:00,303.36,72.53,969.15,2.27,84.18,0.690561,0,0,447.068
30-07-2021 05:00,303.92,69.32,969.39,2.73,104.06,0.521746,0,0,608.5151
30-07-2021 06:00,304.34,67.75,969.35,3.28,115.22,0.369761,0,0,749.775
30-07-2021 07:00,304.63,67.12,969.03,3.67,118.97,0.222853,0,0,812.5648
30-07-2021 08:00,304.79,67.02,968.58,3.82,119.57,0.11395,0,0,813.1202
30-07-2021 09:00,304.86,67.01,968.02,3.73,120.59,0.061952,0,0,765.023
30-07-2021 10:00,304.85,67.2,967.52,3.52,125.89,0.035149,0,0,672.501
30-07-2021 11:00,304.61,68.37,967.18,3.31,134.85,0.017624,0,0,532.14
30-07-2021 12:00,304.07,71.07,967.03,3.07,144.38,0.008407,0,0,359.6106
30-07-2021 13:00,303.18,76.24,967.25,2.56,152.5,0.00755,0,0,166.0106
30-07-2021 14:00,301.73,84.49,967.72,1.99,157.83,0.007706,0,0,21.0638
30-07-2021 15:00,300.88,88.97,968.25,1.63,162.05,0.004888,0,0,0
30-07-2021 16:00,300.62,89.43,968.8,1.42,162.69,0.002915,0,0,0
30-07-2021 17:00,300.41,89.6,969.17,1.15,154.78,0.009463,0,0,0
30-07-2021 18:00,300.18,89.85,969.37,0.99,133.13,0.013388,0,0,0
30-07-2021 19:00,299.85,90.9,969.45,1.08,108.25,0.034251,0,0,0
30-07-2021 20:00,299.52,92.12,969.36,1.25,94.25,0.057121,0,0,0
30-07-2021 21:00,299.27,92.76,969.16,1.38,87.96,0.101087,0,0,0
30-07-2021 22:00,299.13,92.74,968.91,1.45,84.35,0.085604,0,0,0
30-07-2021 23:00,299.09,92.29,968.85,1.42,84.97,0.05749,0,0,0
31-07-2021 00:00,299.07,91.98,968.99,1.33,85.62,0.03359,0,0,0
31-07-2021 01:00,299.4,91.97,969.4,1.23,79.71,0.016292,0,0,28.3437
31-07-2021 02:00,300.84,85.82,969.88,1.66,77.51,0.033875,0,0,159.04
31-07-2021 03:00,302.81,77.27,970.27,2.36,98.81,0.036046,0,0,331.1094
31-07-2021 04:00,303.79,70.92,970.58,3.36,108.18,0.042686,0,0,487.0587
31-07-2021 05:00,304.41,67.77,970.69,3.76,114.26,0.048078,0,0,608.9739
31-07-2021 06:00,304.8,66.15,970.42,3.9,118.88,0.062081,0,0,682.5782
31-07-2021 07:00,305.05,65.25,969.86,3.91,121.13,0.072318,0,0,720.0749
31-07-2021 08:00,305.26,64.8,969.14,3.86,121.35,0.06755,0,0,734.807
31-07-2021 09:00,305.39,64.68,968.47,3.78,122.15,0.050334,0,0,704.4045
31-07-2021 10:00,305.41,65.02,967.93,3.59,123.64,0.038368,0,0,627.4517
31-07-2021 11:00,305.24,66.35,967.68,3.18,126.56,0.03701,0,0,486.1801
31-07-2021 12:00,304.86,68.45,967.65,2.64,130.14,0.033687,0,0,316.5771
31-07-2021 13:00,304.1,72.75,967.87,2.02,133.22,0.040169,0,0,140.8046
31-07-2021 14:00,302.91,80.65,968.19,1.46,134.79,0.024961,0,0,17.4679
31-07-2021 15:00,302.33,83.23,968.61,1.18,135.35,0.017855,0,0,0
31-07-2021 16:00,302.15,82.34,968.96,1.08,129.33,0.013231,0,0,0
31-07-2021 17:00,301.81,82.99,969.13,1.09,119.78,0.020584,0,0,0
31-07-2021 18:00,301.39,84.45,969.06,1.15,112.85,0.019377,0,0,0
31-07-2021 19:00,300.97,86.06,968.87,1.22,108.5,0.012552,0,0,0
31-07-2021 20:00,300.57,87.71,968.54,1.29,104.67,0.035026,0,0,0
31-07-2021 21:00,300.26,88.86,968.26,1.32,101.08,0.047189,0,0,0
31-07-2021 22:00,300.11,89.07,967.97,1.2,96,0.072054,0,0,0
31-07-2021 23:00,300.04,88.34,967.88,0.96,90.18,0.077381,0,0,0
01-08-2021 00:00,300.03,86.73,967.8,0.66,82.84,0.07823,0,0,0
01-08-2021 01:00,300.18,86.31,967.91,0.36,68.52,0.057247,0,0,33.1854
01-08-2021 02:00,300.95,85.93,968.1,0.31,315.24,0.109122,0,0,191.6898
01-08-2021 03:00,303.04,74.71,968.25,1.01,283.67,0.143267,0,0,394.7464
01-08-2021 04:00,304.41,68.92,968.4,1.2,262.65,0.109143,0,0,581.4235
01-08-2021 05:00,305.09,67.08,968.38,1.29,241.8,0.113412,0,0,747.1506
01-08-2021 06:00,305.65,65.74,968.13,1.55,226.61,0.138589,0,0,853.1385
01-08-2021 07:00,306.02,64.95,967.68,1.92,218.19,0.137032,0,0,889.0576
01-08-2021 08:00,306.25,64.48,967.09,2.24,213.98,0.133048,0,0,864.8969
01-08-2021 09:00,306.25,64.55,966.59,2.45,212.75,0.140872,0,0,767.6335
01-08-2021 10:00,306.23,64.66,966.09,2.42,212.85,0.141985,0,0,632.8072
01-08-2021 11:00,306.05,65.96,965.69,2.3,213.75,0.14136,0,0,468.8411
01-08-2021 12:00,305.75,68.94,965.36,2,213.53,0.156247,0,0,277.5872
01-08-2021 13:00,305.05,70.41,965.32,2.07,214.62,0.125971,0,0,115.6337
01-08-2021 14:00,303.65,80.49,965.58,1.65,212.43,0.077631,0,0,14.1077
01-08-2021 15:00,302.77,85.27,965.89,1.6,205.5,0.073584,0,0,0
01-08-2021 16:00,302.32,85.93,966.34,1.64,200.6,0.04317,0,0,0
01-08-2021 17:00,301.9,86.69,966.75,1.65,194.2,0.04125,0,0,0
01-08-2021 18:00,301.51,87.36,967.14,1.7,184.19,0.059185,0,0,0
01-08-2021 19:00,301.12,88.28,967.4,1.75,175.96,0.098091,0,0,0
01-08-2021 20:00,300.75,89.33,967.39,1.75,173.39,0.105008,0,0,0
01-08-2021 21:00,300.45,90.19,967.3,1.67,175.66,0.090462,0,0,0
01-08-2021 22:00,300.24,90.62,967.1,1.57,182.22,0.095274,0,0,0
01-08-2021 23:00,300.13,90.63,967.02,1.51,189.09,0.080534,0,0,0
02-08-2021 00:00,300.04,90.68,967.12,1.47,192.73,0.068256,0,0,0
02-08-2021 01:00,300.32,91.18,967.59,1.3,188.24,0.076203,0,0,26.7402
02-08-2021 02:00,301.49,87.48,968.26,1.61,179.07,0.124664,0,0,143.7886
02-08-2021 03:00,302.46,83.92,968.83,1.73,179.37,0.211351,0,0,275.7794
02-08-2021 04:00,304.17,76.22,969.34,1.6,193.57,0.258845,0,0,384.2274
02-08-2021 05:00,305.42,68.76,969.66,1.37,213.82,0.282976,0,0,448.2504
02-08-2021 06:00,305.91,65.85,969.65,1.22,240.7,0.304086,0,0,486.8813
02-08-2021 07:00,305.9,65.56,969.36,1.37,256.91,0.363556,0,0,459.3369
02-08-2021 08:00,305.74,65.9,968.89,1.52,265.98,0.395663,0,0,422.959
02-08-2021 09:00,305.49,66.46,968.35,1.63,275.88,0.373042,0,0,380.1777
02-08-2021 10:00,305.21,67.46,967.85,1.61,280.16,0.327914,0,0,292.6436
02-08-2021 11:00,304.97,69.01,967.55,1.46,280.05,0.262713,0,0,222.5363
02-08-2021 12:00,304.89,67.86,967.49,1.43,283.86,0.19841,0,0,144.7715
02-08-2021 13:00,304.31,67.83,967.53,1.27,283.58,0.132749,0,0,64.49
02-08-2021 14:00,303.42,75.57,967.77,0.75,266.57,0.111802,0,0,8.6439
02-08-2021 15:00,302.83,77.74,968.12,0.57,211.8,0.097298,0,0,0
02-08-2021 16:00,302.05,81.84,968.69,0.85,167.13,0.104465,0,0,0
02-08-2021 17:00,301.36,84.9,969.26,1.18,149.07,0.151627,0,0,0
02-08-2021 18:00,300.91,86.28,969.6,1.29,142.4,0.188071,0,0,0
02-08-2021 19:00,300.62,87.13,969.7,1.16,138.77,0.191245,0,0,0
02-08-2021 20:00,300.5,86.68,969.53,0.88,136.68,0.149048,0,0,0
02-08-2021 21:00,300.5,84.89,969.23,0.5,137.23,0.094416,0,0,0
02-08-2021 22:00,300.31,84.87,969.04,0.03,157.35,0.065002,0,0,0
02-08-2021 23:00,299.92,86.76,969.05,0.42,315.74,0.050728,0,0,0
03-08-2021 00:00,299.6,88.65,969.31,0.71,315.9,0.040119,0,0,0
03-08-2021 01:00,299.69,89.22,969.72,0.79,314.42,0.032925,0,0,24.5703
03-08-2021 02:00,300.66,83.53,970.21,0.98,315.53,0.024538,0,0,148.6593
03-08-2021 03:00,302.37,74.63,970.72,0.96,332.64,0.0176,0,0,328.701
03-08-2021 04:00,304.33,65.85,971.07,0.98,355.19,0.022875,0,0,516.1658
03-08-2021 05:00,305.4,62.36,971.19,0.87,355.59,0.024968,0,0,690.1243
03-08-2021 06:00,306.16,60.32,970.86,1.02,341.71,0.02285,0,0,816.8804
03-08-2021 07:00,306.67,59.31,970.32,1.43,332.54,0.019243,0,0,866.6326
03-08-2021 08:00,306.96,59.09,969.63,1.79,329.49,0.023346,0,0,859.762
03-08-2021 09:00,307.07,59.24,968.95,2.04,327.79,0.01461,0,0,793.6487
03-08-2021 10:00,306.99,59.75,968.43,2.04,329.13,0.004697,0,0,671.027
03-08-2021 11:00,306.79,60.69,968.02,1.84,331.58,0.002776,0,0,515.5239
03-08-2021 12:00,306.64,61.65,967.82,1.51,334.49,0.007478,0,0,330.0299
03-08-2021 13:00,306.13,61.04,967.87,1.3,335.05,0.002784,0,0,140.745
03-08-2021 14:00,304.84,69.26,968.29,0.79,329.01,0.000236,0,0,15.9107
03-08-2021 15:00,304.33,69.94,968.92,0.37,273.49,0.000039,0,0,0
03-08-2021 16:00,303.55,73.93,969.59,0.73,208,0.000069,0,0,0
03-08-2021 17:00,302.54,79.41,970.08,1.22,193.86,0.000259,0,0,0
03-08-2021 18:00,301.73,83.38,970.43,1.56,186.31,0.001727,0,0,0
03-08-2021 19:00,301.12,85.97,970.51,1.68,182.31,0.009248,0,0,0
03-08-2021 20:00,300.68,87.72,970.4,1.66,181.61,0.025393,0,0,0
03-08-2021 21:00,300.3,89.17,970.08,1.55,184.37,0.03595,0,0,0
03-08-2021 22:00,300.02,90.34,969.77,1.36,188.38,0.04807,0,0,0
03-08-2021 23:00,299.78,91.28,969.74,1.21,188.45,0.057297,0,0,0
04-08-2021 00:00,299.53,92.16,969.91,1.17,183.44,0.075323,0,0,0
04-08-2021 01:00,299.58,91.91,970.35,1.3,175.56,0.064462,0,0,24.2898
04-08-2021 02:00,300.43,87.7,970.9,1.78,175.79,0.097427,0,0,149.4528
04-08-2021 03:00,302.01,80.37,971.46,1.66,175.16,0.138273,0,0,324.8477
04-08-2021 04:00,303.42,73.88,971.91,1.41,178.15,0.189544,0,0,501.6737
04-08-2021 05:00,304.48,70.27,972.11,1.05,195.59,0.258627,0,0,669.0732
04-08-2021 06:00,305.25,67.92,971.92,0.94,230.78,0.286035,0,0,777.5518
04-08-2021 07:00,305.83,65.99,971.29,1.13,265.06,0.271783,0,0,837.9667
04-08-2021 08:00,306.25,64.62,970.4,1.4,287.09,0.20534,0,0,841.7691
04-08-2021 09:00,306.41,64.15,969.61,1.59,299.82,0.124278,0,0,779.192
04-08-2021 10:00,306.43,64.05,968.99,1.48,305.81,0.065784,0,0,675.8276
04-08-2021 11:00,306.24,64.45,968.53,1.26,304.3,0.039303,0,0,517.2674
04-08-2021 12:00,305.78,66.65,968.31,1.14,296.61,0.033437,0,0,320.838
04-08-2021 13:00,305.12,69.02,968.47,1.19,289.78,0.042174,0,0,129.5788
04-08-2021 14:00,303.97,74.8,968.98,0.97,275.39,0.024681,0,0,14.1859
04-08-2021 15:00,303.25,79.07,969.58,0.86,239.97,0.014893,0,0,0
04-08-2021 16:00,302.72,80.94,970.11,1.04,213.11,0.011606,0,0,0
04-08-2021 17:00,302.07,83.61,970.31,1.3,203.23,0.010736,0,0,0
04-08-2021 18:00,301.47,85.59,970.3,1.52,199.38,0.014124,0,0,0
04-08-2021 19:00,300.95,87.2,970.18,1.65,199.92,0.018911,0,0,0
04-08-2021 20:00,300.52,88.54,969.87,1.67,202.89,0.014476,0,0,0
04-08-2021 21:00,300.22,89.35,969.46,1.56,207.49,0.021353,0,0,0
04-08-2021 22:00,299.96,90.01,969.29,1.35,214.92,0.024565,0,0,0
04-08-2021 23:00,299.71,90.86,969.35,1.1,228.93,0.038426,0,0,0
05-08-2021 00:00,299.44,91.91,969.4,0.92,247.56,0.068343,0,0,0
05-08-2021 01:00,299.6,92.42,969.73,0.74,266.26,0.077787,0,0,28.1042
05-08-2021 02:00,300.81,87.42,970.16,0.96,284.66,0.104704,0,0,171.5724
05-08-2021 03:00,302.82,77.94,970.58,1.57,305.59,0.116611,0,0,364.8272
05-08-2021 04:00,304.38,69.06,970.98,1.99,311.79,0.048114,0,0,544.198
05-08-2021 05:00,305.16,65.35,971.06,1.94,302.79,0.028693,0,0,722.063
05-08-2021 06:00,305.68,63.83,970.8,1.74,296.22,0.023959,0,0,845.7074
05-08-2021 07:00,306.04,62.81,970.3,1.43,289.47,0.039537,0,0,890.2133
05-08-2021 08:00,306.27,61.91,969.76,1.16,274.43,0.041266,0,0,885.282
05-08-2021 09:00,306.3,61.33,969.19,1.09,256.72,0.041128,0,0,819.2678
05-08-2021 10:00,306.14,61.14,968.6,1.09,253.25,0.020733,0,0,658.4852
05-08-2021 11:00,305.92,61.35,968.21,1.11,266.06,0.010586,0,0,480.9269
05-08-2021 12:00,305.63,62.97,968.06,1.06,281.04,0.006508,0,0,302.4146
05-08-2021 13:00,305.05,64.35,968.3,1.1,292.14,0.004665,0,0,122.4327
05-08-2021 14:00,304,70.84,968.75,0.75,289.79,0.001097,0,0,12.9463
05-08-2021 15:00,303.53,72.22,969.23,0.43,237.41,0.000208,0,0,0
05-08-2021 16:00,302.75,76.44,969.71,0.86,190.74,0.000068,0,0,0
05-08-2021 17:00,301.83,80.88,969.91,1.31,186.33,0.000034,0,0,0
05-08-2021 18:00,301.18,82.99,969.95,1.49,185.45,0.000024,0,0,0
05-08-2021 19:00,300.8,83.59,969.88,1.41,184.86,0.000025,0,0,0
05-08-2021 20:00,300.5,84.01,969.55,1.23,183.63,0.000014,0,0,0
05-08-2021 21:00,300.21,84.01,969.2,1.04,181.14,0.000003,0,0,0
05-08-2021 22:00,299.93,84.26,968.99,0.9,172.89,0.000002,0,0,0
05-08-2021 23:00,299.75,84.17,969.03,0.76,162.47,0.000001,0,0,0
06-08-2021 00:00,299.58,84.51,969.18,0.53,146.04,0.000001,0,0,0
06-08-2021 01:00,299.62,85.52,969.31,0.33,104.65,0,0,0,26.095
06-08-2021 02:00,300.46,82.87,969.57,0.33,69.54,0.000095,0,0,159.5457
06-08-2021 03:00,302.15,75.41,970.04,0.15,274.22,0.003811,0,0,346.3042
06-08-2021 04:00,304.79,63.34,970.51,0.51,301.7,0.008069,0,0,541.3396
06-08-2021 05:00,305.98,59.7,970.77,0.93,320.87,0.009115,0,0,720.7737
06-08-2021 06:00,306.77,58.47,970.55,1.4,323.73,0.016975,0,0,844.4837
06-08-2021 07:00,307.28,57.76,970.11,1.75,323.28,0.027755,0,0,899.5392
06-08-2021 08:00,307.6,57.19,969.53,1.98,320.62,0.0454,0,0,898.2266
06-08-2021 09:00,307.69,57.02,969.14,2.07,316.91,0.049574,0,0,829.4886
06-08-2021 10:00,307.55,57.35,968.77,2.16,316.31,0.035658,0,0,715.1888
06-08-2021 11:00,307.23,58.61,968.44,2.31,319.36,0.03132,0,0,551.7468
06-08-2021 12:00,306.85,60.35,968.32,2.18,322.61,0.02185,0,0,320.5777
06-08-2021 13:00,305.87,61.21,968.51,2.18,326.13,0.006129,0,0,139.0909
06-08-2021 14:00,304.19,74.11,968.92,1.47,335.46,0.001575,0,0,14.5183
06-08-2021 15:00,303.35,76.5,969.45,1.32,353.56,0.000737,0,0,0
06-08-2021 16:00,302.76,77.13,969.9,1.38,3.78,0.00019,0,0,0
06-08-2021 17:00,302.21,78,970.06,1.44,8.94,0.000087,0,0,0
06-08-2021 18:00,301.59,80.12,969.97,1.59,14.07,0.000031,0,0,0
06-08-2021 19:00,300.95,82.93,969.68,1.79,19.38,0.000011,0,0,0
06-08-2021 20:00,300.39,85.72,969.25,1.99,23.3,0.000003,0,0,0
06-08-2021 21:00,300.06,87.37,968.95,2.03,27.44,0.000018,0,0,0
06-08-2021 22:00,299.97,88.43,969.06,1.76,31.11,0.000114,0,0,0
06-08-2021 23:00,300.12,87.56,969.43,1.26,31.38,0.000475,0,0,0
07-08-2021 00:00,300.43,83.56,969.96,0.63,21.33,0.001089,0,0,0
07-08-2021 01:00,300.48,83.63,970.66,0.35,317.76,0.001345,0,0,18.7421
07-08-2021 02:00,300.97,83.53,971.36,0.67,299.32,0.010944,0,0,139.3319
07-08-2021 03:00,302.08,78.78,972.06,1.22,305.98,0.015208,0,0,320.5359
07-08-2021 04:00,304.16,67.62,972.63,2.02,312.34,0.01039,0,0,511.9521
07-08-2021 05:00,305.2,63.86,972.85,2.16,318.95,0.025945,0,0,674.3926
07-08-2021 06:00,305.88,62.35,972.64,2.06,320.85,0.03113,0,0,787.3325
07-08-2021 07:00,306.4,61.45,972.14,1.86,319.36,0.026728,0,0,842.9312
07-08-2021 08:00,306.72,60.88,971.59,1.64,315.47,0.017505,0,0,825.1987
07-08-2021 09:00,306.88,60.55,971.08,1.41,309.37,0.015735,0,0,752.4081
07-08-2021 10:00,306.82,60.43,970.59,1.2,303.53,0.016851,0,0,628.1801
07-08-2021 11:00,306.55,60.96,970.28,0.93,298.6,0.005289,0,0,449.1837
07-08-2021 12:00,306.33,62.49,970.15,0.66,290.2,0.0062,0,0,285.0576
07-08-2021 13:00,305.83,61.76,970.24,0.51,277.56,0.001315,0,0,120.5664
07-08-2021 14:00,304.59,68.29,970.53,0.38,234.36,0.000071,0,0,12.684
07-08-2021 15:00,303.77,71.05,970.85,0.67,188.92,0.000019,0,0,0
07-08-2021 16:00,302.96,74.49,971.37,0.97,181.25,0.00001,0,0,0
07-08-2021 17:00,302.35,76.33,971.53,1.06,184.6,0.000009,0,0,0
07-08-2021 18:00,301.83,77.88,971.5,0.98,193.55,0.00001,0,0,0
07-08-2021 19:00,301.36,79.44,971.35,0.84,207.69,0.000007,0,0,0
07-08-2021 20:00,300.87,80.98,971.28,0.78,211.99,0.000005,0,0,0
07-08-2021 21:00,300.29,83.28,971.5,0.93,196.01,0.000414,0,0,0
07-08-2021 22:00,299.62,86.73,971.68,1.18,187.72,0.00017,0,0,0
07-08-2021 23:00,299.15,89.06,971.79,1.25,189.23,0.000177,0,0,0
08-08-2021 00:00,298.93,89.72,971.98,1.08,197.64,0.000046,0,0,0
08-08-2021 01:00,299.07,90.2,972.36,0.72,213.64,0.00002,0,0,23.906
08-08-2021 02:00,300.13,87.28,972.85,0.57,245.55,0.00002,0,0,157.8982
08-08-2021 03:00,301.6,79.89,973.4,0.66,275.59,0.000351,0,0,335.4214
08-08-2021 04:00,303.85,66.22,973.95,0.5,292.05,0.000307,0,0,506.4466
08-08-2021 05:00,304.79,62.76,974.14,0.28,303.95,0.000679,0,0,674.3714
08-08-2021 06:00,305.46,60.92,974,0.16,271.51,0.000812,0,0,785.2997
08-08-2021 07:00,305.92,59.62,973.56,0.27,231.17,0.000648,0,0,827.3342
08-08-2021 08:00,306.21,58.74,972.92,0.44,228.96,0.000329,0,0,818.0474
08-08-2021 09:00,306.32,58.11,972.24,0.56,231.19,0.00054,0,0,750.0042
08-08-2021 10:00,306.26,57.87,971.63,0.6,226.7,0.000619,0,0,634.221
08-08-2021 11:00,306.01,58.38,971.27,0.64,203.75,0.000441,0,0,472.4631
08-08-2021 12:00,305.84,59.71,971.4,0.71,176.42,0.000306,0,0,289.6793
08-08-2021 13:00,305.2,60.11,971.69,0.91,155.25,0.000329,0,0,120.0871
08-08-2021 14:00,303.23,74.75,972.15,1.21,143.09,0.000129,0,0,11.5254
08-08-2021 15:00,301.89,81.35,972.72,1.65,140.93,0.000021,0,0,0
08-08-2021 16:00,301.2,82.51,973.27,1.93,142.02,0.000011,0,0,0
08-08-2021 17:00,300.71,83.34,973.49,2.04,145.29,0.000006,0,0,0
08-08-2021 18:00,300.32,84.21,973.43,2,147.77,0.000003,0,0,0
08-08-2021 19:00,299.98,85.22,973.26,1.9,149.08,0.000002,0,0,0
08-08-2021 20:00,299.67,86.11,972.91,1.81,149.97,0.000001,0,0,0
08-08-2021 21:00,299.34,87.09,972.58,1.78,150.33,0.000008,0,0,0
08-08-2021 22:00,299.03,88.1,972.4,1.73,150.29,0.000026,0,0,0
08-08-2021 23:00,298.71,89.06,972.38,1.66,148.58,0.000026,0,0,0
09-08-2021 00:00,298.4,90.06,972.5,1.62,144.06,0.004211,0,0,0
09-08-2021 01:00,298.53,90.62,972.85,1.48,137.79,0.009984,0,0,24.1409
09-08-2021 02:00,299.8,84.82,973.32,1.84,128.68,0.009139,0,0,166.8683
09-08-2021 03:00,301.49,77.09,973.76,1.5,122.56,0.0111,0,0,362.9512
09-08-2021 04:00,303.61,67.23,974.16,0.92,125.12,0.012348,0,0,564.2426
09-08-2021 05:00,304.84,63.11,974.46,0.32,124.53,0.031614,0,0,724.3419
09-08-2021 06:00,305.67,61.26,974.29,0.36,305.35,0.060751,0,0,850.5746
09-08-2021 07:00,306.13,60.5,973.81,1.09,306.84,0.067558,0,0,884.4166
09-08-2021 08:00,306.3,60.62,973.26,1.74,308.97,0.066053,0,0,873.5306
09-08-2021 09:00,306.29,60.94,972.6,2.29,312,0.044477,0,0,801.609
09-08-2021 10:00,306.13,61.56,971.93,2.63,314.77,0.022862,0,0,663.2948
09-08-2021 11:00,305.92,62.86,971.45,2.6,315.34,0.017633,0,0,487.6819
09-08-2021 12:00,305.64,64.57,971.21,2.3,315.51,0.009999,0,0,313.5542
09-08-2021 13:00,304.85,66.27,971.15,2.19,315.49,0.003269,0,0,127.3591
09-08-2021 14:00,303.27,76.67,971.28,1.5,313.35,0.00077,0,0,11.8357
09-08-2021 15:00,302.82,76.58,971.5,1.09,306.12,0.000436,0,0,0
09-08-2021 16:00,302.55,75.75,971.78,0.76,289.95,0.000209,0,0,0
09-08-2021 17:00,302.15,76.08,971.85,0.56,262.3,0.000024,0,0,0
09-08-2021 18:00,301.58,78.07,971.78,0.6,240.35,0.000061,0,0,0
09-08-2021 19:00,300.96,80.92,971.61,0.81,241.5,0.000064,0,0,0
09-08-2021 20:00,300.32,84.19,971.31,1.09,249.68,0.000236,0,0,0
09-08-2021 21:00,299.78,86.63,971.09,1.36,255.78,0.000236,0,0,0
09-08-2021 22:00,299.34,88.33,970.9,1.53,258.72,0.000401,0,0,0
